419	1985	1985	0009	BERTONE   	 
420	1985	1985	0010	BMW       	 
421	1985	1985	0011	BUICK     	 
422	1985	1985	0012	CADILLAC  	 
423	1985	1985	0014	CHEVROLET 	 
424	1985	1985	0015	CHRYSLER  	 
425	1985	1985	0020	DODGE     	 
426	1985	1985	0022	FERRARI   	 
427	1985	1985	0024	FORD      	 
428	1985	1985	0025	GMC       	 
1154	2001	2001	0079	DAEWOO    	 
1155	2002	2002	0001	ACURA     	 
1194	1982	1982	0067	NISSAN    	 
1196	1980	1980	0067	NISSAN    	Y
1198	1978	1978	0067	NISSAN    	Y
1200	1976	1976	0067	NISSAN    	Y
1203	2003	2003	0001	ACURA     	 
1205	2003	2003	0010	BMW       	 
1207	2003	2003	0012	CADILLAC  	 
1209	2003	2003	0015	CHRYSLER  	 
1211	2003	2003	0020	DODGE     	 
560	1988	1988	0025	GMC       	 
561	1988	1988	0026	HONDA     	 
562	1988	1988	0027	HYUNDAI   	 
563	1988	1988	0031	ISUZU     	 
564	1988	1988	0032	JAGUAR    	 
565	1988	1988	0033	JEEP      	 
566	1988	1988	0036	LINCN CONT	Y
567	1988	1988	0039	MAZDA     	 
568	1988	1988	0040	MRCDS BENZ	 
569	1988	1988	0041	MERCURY   	 
570	1988	1988	0043	MITSUBISHI	 
571	1988	1988	0044	NISSN/DTSN	Y
572	1988	1988	0045	OLDSMOBILE	 
573	1988	1988	0047	PEUGEOT   	 
574	1988	1988	0049	PLYMOUTH  	 
575	1988	1988	0050	PONTIAC   	 
576	1988	1988	0051	PORSCHE   	 
577	1988	1988	0052	RENAULT   	 
578	1988	1988	0053	ROVER     	Y
579	1988	1988	0054	SAAB      	 
580	1988	1988	0057	SUBARU    	 
581	1988	1988	0058	SUZUKI    	 
582	1988	1988	0061	TOYOTA    	 
583	1988	1988	0062	VOLKSWAGEN	 
584	1988	1988	0063	VOLVO     	 
585	1988	1988	0064	YUGO      	 
586	1988	1988	0069	AUSTIN ROV	Y
587	1988	1988	0066	LINCOLN   	 
588	1988	1988	0067	NISSAN    	 
589	1988	1988	0005	ASTN MARTN	Y
590	1988	1988	0068	RANGE ROVE	 
591	1989	1989	0001	ACURA     	 
592	1989	1989	0002	ALFA ROMEO	 
593	1989	1989	0006	AUDI      	 
594	1989	1989	0008	AVANTI    	 
595	1989	1989	0010	BMW       	 
596	1989	1989	0011	BUICK     	 
597	1989	1989	0012	CADILLAC  	 
598	1989	1989	0014	CHEVROLET 	 
599	1989	1989	0015	CHRYSLER  	 
600	1989	1989	0018	DAIHATSU  	 
601	1989	1989	0020	DODGE     	 
602	1989	1989	0021	EAGLE     	 
603	1989	1989	0022	FERRARI   	 
604	1989	1989	0024	FORD      	 
605	1989	1989	0025	GMC       	 
606	1989	1989	0026	HONDA     	 
607	1989	1989	0027	HYUNDAI   	 
608	1989	1989	0031	ISUZU     	 
609	1989	1989	0032	JAGUAR    	 
610	1989	1989	0033	JEEP      	 
611	1989	1989	0036	LINCN CONT	Y
612	1989	1989	0038	MASERATI  	 
613	1989	1989	0039	MAZDA     	 
614	1989	1989	0040	MRCDS BENZ	 
615	1989	1989	0041	MERCURY   	 
616	1989	1989	0043	MITSUBISHI	 
617	1989	1989	0044	NISSN/DTSN	Y
618	1989	1989	0045	OLDSMOBILE	 
619	1989	1989	0047	PEUGEOT   	 
620	1989	1989	0049	PLYMOUTH  	 
621	1989	1989	0050	PONTIAC   	 
622	1989	1989	0051	PORSCHE   	 
623	1989	1989	0053	ROVER     	Y
624	1989	1989	0054	SAAB      	 
625	1989	1989	0056	STERLING  	 
626	1989	1989	0057	SUBARU    	 
627	1989	1989	0058	SUZUKI    	 
628	1989	1989	0061	TOYOTA    	 
629	1989	1989	0062	VOLKSWAGEN	 
630	1989	1989	0063	VOLVO     	 
631	1989	1989	0064	YUGO      	 
632	1989	1989	0065	GEO       	Y
633	1989	1989	0066	LINCOLN   	 
634	1989	1989	0067	NISSAN    	 
635	1989	1989	0068	RANGE ROVE	 
636	1990	1990	0001	ACURA     	 
637	1990	1990	0002	ALFA ROMEO	 
638	1990	1990	0004	ARO       	Y
639	1990	1990	0006	AUDI      	 
640	1990	1990	0008	AVANTI    	 
641	1990	1990	0010	BMW       	 
642	1990	1990	0011	BUICK     	 
215	1979	1979	0073	DATSUN    	Y
216	1980	1980	0002	ALFA ROMEO	Y
217	1980	1980	0003	AM. MOTORS	Y
218	1980	1980	0005	ASTN MARTN	Y
219	1980	1980	0006	AUDI      	Y
220	1980	1980	0008	AVANTI    	Y
221	1980	1980	0010	BMW       	Y
222	1980	1980	0011	BUICK     	Y
223	1980	1980	0012	CADILLAC  	Y
1515	2011	2011	0001	ACURA     	 
1516	2011	2011	0006	AUDI      	 
1517	2011	2011	0083	AUDI A8   	Y
1518	2011	2011	0010	BMW       	 
1519	2011	2011	0011	BUICK     	 
1520	2011	2011	0012	CADILLAC  	 
1521	2011	2011	0014	CHEVROLET 	 
1522	2011	2011	0015	CHRYSLER  	 
1523	2011	2011	0020	DODGE     	 
1524	2011	2011	0024	FORD      	 
1525	2011	2011	0025	GMC       	 
1526	2011	2011	0026	HONDA     	 
1527	2011	2011	0074	HUMMER    	 
1528	2011	2011	0027	HYUNDAI   	 
1529	2011	2011	0029	INFINITI  	 
1530	2011	2011	0031	ISUZU     	 
1531	2011	2011	0032	JAGUAR    	 
1532	2011	2011	0033	JEEP      	 
1533	2011	2011	0077	KIA       	 
1534	2011	2011	0075	LAND ROVER	 
1535	2011	2011	0035	LEXUS     	 
1536	2011	2011	0066	LINCOLN   	 
1537	2011	2011	0039	MAZDA     	 
1538	2011	2011	0041	MERCURY   	 
1539	2011	2011	0081	MINI      	 
1540	2011	2011	0043	MITSUBISHI	 
1541	2011	2011	0040	MRCDS BENZ	 
1542	2011	2011	0067	NISSAN    	 
1543	2011	2011	0045	OLDSMOBILE	 
1544	2011	2011	0050	PONTIAC   	 
1545	2011	2011	0051	PORSCHE   	 
1546	2011	2011	0054	SAAB      	 
1547	2011	2011	0055	SATURN    	 
1548	2011	2011	0082	SCION     	 
1549	2011	2011	0084	SMART     	 
1550	2011	2011	0057	SUBARU    	 
1551	2011	2011	0058	SUZUKI    	 
1552	2011	2011	0061	TOYOTA    	 
1553	2011	2011	0062	VOLKSWAGEN	 
1554	2011	2011	0063	VOLVO     	 
1555	2012	2012	0001	ACURA     	 
1556	2012	2012	0006	AUDI      	 
1557	2012	2012	0083	AUDI A8   	Y
1558	2012	2012	0010	BMW       	 
1559	2012	2012	0011	BUICK     	 
1560	2012	2012	0012	CADILLAC  	 
1561	2012	2012	0014	CHEVROLET 	 
1562	2012	2012	0015	CHRYSLER  	 
1563	2012	2012	0020	DODGE     	 
1564	2012	2012	0024	FORD      	 
1565	2012	2012	0025	GMC       	 
1566	2012	2012	0026	HONDA     	 
1567	2012	2012	0074	HUMMER    	 
1568	2012	2012	0027	HYUNDAI   	 
726	1991	1991	0066	LINCOLN   	 
727	1991	1991	0037	LOTUS     	 
728	1991	1991	0039	MAZDA     	 
729	1991	1991	0067	NISSAN    	 
730	1991	1991	0068	RANGE ROVE	 
731	1991	1991	0064	YUGO      	 
732	1992	1992	0065	GEO       	Y
733	1992	1992	0001	ACURA     	 
734	1992	1992	0002	ALFA ROMEO	 
735	1992	1992	0006	AUDI      	 
736	1992	1992	0010	BMW       	 
737	1992	1992	0011	BUICK     	 
738	1992	1992	0012	CADILLAC  	 
739	1992	1992	0014	CHEVROLET 	 
740	1992	1992	0015	CHRYSLER  	 
741	1992	1992	0018	DAIHATSU  	 
742	1992	1992	0020	DODGE     	 
743	1992	1992	0021	EAGLE     	 
744	1992	1992	0024	FORD      	 
745	1992	1992	0025	GMC       	 
746	1992	1992	0026	HONDA     	 
747	1992	1992	0027	HYUNDAI   	 
748	1992	1992	0029	INFINITI  	 
749	1992	1992	0032	JAGUAR    	 
750	1992	1992	0033	JEEP      	 
751	1992	1992	0035	LEXUS     	 
752	1992	1992	0066	LINCOLN   	 
753	1992	1992	0038	MASERATI  	Y
754	1992	1992	0040	MRCDS BENZ	 
755	1992	1992	0041	MERCURY   	 
756	1992	1992	0043	MITSUBISHI	 
757	1992	1992	0067	NISSAN    	 
758	1992	1992	0045	OLDSMOBILE	 
759	1992	1992	0047	PEUGEOT   	Y
760	1992	1992	0049	PLYMOUTH  	 
761	1992	1992	0050	PONTIAC   	 
762	1992	1992	0051	PORSCHE   	 
763	1992	1992	0068	RANGE ROVE	 
764	1992	1992	0054	SAAB      	 
765	1992	1992	0055	SATURN    	 
766	1992	1992	0056	STERLING  	Y
767	1992	1992	0057	SUBARU    	 
768	1992	1992	0058	SUZUKI    	 
769	1992	1992	0061	TOYOTA    	 
770	1992	1992	0062	VOLKSWAGEN	 
771	1992	1992	0063	VOLVO     	 
772	1992	1992	0008	AVANTI    	 
773	1992	1992	0031	ISUZU     	 
1071	1999	1999	0079	DAEWOO    	 
1072	1999	1999	0027	HYUNDAI   	 
1073	1999	1999	0062	VOLKSWAGEN	 
1074	1999	1999	0075	LAND ROVER	 
1075	2000	2000	0001	ACURA     	 
1076	2000	2000	0006	AUDI      	 
1077	2000	2000	0010	BMW       	 
1078	2000	2000	0011	BUICK     	 
1079	2000	2000	0012	CADILLAC  	 
1080	2000	2000	0014	CHEVROLET 	 
1081	2000	2000	0015	CHRYSLER  	 
1082	2000	2000	0079	DAEWOO    	 
1083	2000	2000	0020	DODGE     	 
1084	2000	2000	0021	EAGLE     	 
1085	2000	2000	0024	FORD      	 
1086	2000	2000	0025	GMC       	 
1087	2000	2000	0026	HONDA     	 
1088	2000	2000	0027	HYUNDAI   	 
1089	2000	2000	0029	INFINITI  	 
1090	2000	2000	0031	ISUZU     	 
1091	2000	2000	0032	JAGUAR    	 
1092	2000	2000	0033	JEEP      	 
1093	2000	2000	0077	KIA       	 
1094	2000	2000	0035	LEXUS     	 
1095	2000	2000	0066	LINCOLN   	 
1096	2000	2000	0039	MAZDA     	 
1097	2000	2000	0076	MBNZ      	Y
1098	2000	2000	0041	MERCURY   	 
1099	2000	2000	0043	MITSUBISHI	 
1100	2000	2000	0040	MRCDS BENZ	 
1101	2000	2000	0067	NISSAN    	 
1102	2000	2000	0044	NISSN/DTSN	Y
1103	2000	2000	0045	OLDSMOBILE	 
1104	2000	2000	0049	PLYMOUTH  	 
1105	2000	2000	0050	PONTIAC   	 
1106	2000	2000	0051	PORSCHE   	 
1107	2000	2000	0053	ROVER     	Y
1108	2000	2000	0054	SAAB      	 
1109	2000	2000	0055	SATURN    	 
1110	2000	2000	0057	SUBARU    	 
1111	2000	2000	0058	SUZUKI    	 
1112	2000	2000	0061	TOYOTA    	 
1113	2000	2000	0078	VOLKSWAGON	Y
1114	2000	2000	0063	VOLVO     	 
1115	2000	2000	0062	VOLKSWAGEN	 
1116	2000	2000	0075	LAND ROVER	 
1117	2001	2001	0045	OLDSMOBILE	 
1118	2001	2001	0015	CHRYSLER  	 
1119	2001	2001	0024	FORD      	 
1120	2001	2001	0001	ACURA     	 
1121	2001	2001	0006	AUDI      	 
1122	2001	2001	0010	BMW       	 
1123	2001	2001	0011	BUICK     	 
1124	2001	2001	0012	CADILLAC  	 
1125	2001	2001	0014	CHEVROLET 	 
1126	2001	2001	0080	DAEWOOD   	Y
1127	2001	2001	0020	DODGE     	 
1128	2001	2001	0025	GMC       	 
1129	2001	2001	0026	HONDA     	 
